Title,Author,Genres,Avg_Rating,Num_Ratings,Num_Reviews,Description,Book_URL
The insider,"P.V. Narasimha Rao, P.V. Narasimha Rao","Politics, India, Biography, History, Nonfiction, Indian Literature, Autobiography, Memoir",4.02,288 ratings,25 reviews,Novel set against the contemporary political situation in India.,https://www.goodreads.com/book/show/7103074-the-insider
A Puzzling Tour of India,"Ambika Sambasivan, Ambika Sambasivan",N/A,4.67,3 ratings,1 review,"Take a bewildering trip through India that will have you winding your way through Assam’s tea estates, putting together a snake boat in Kerala, and hunting for antiques at Mumbai’s Chor Bazaar. Just don't get lost along the way! An activity book for ages 6+, filled with 50 mazes, hidden objects, and visual conundrums.",https://www.goodreads.com/book/show/29338134-a-puzzling-tour-of-india
Loved and Unloved: The Girl Child in the Family,"Jaba Guha Jasodhara Bagchi, Jaba Guha Jasodhara Bagchi","Nonfiction, Feminism",3.50,2 ratings,0 reviews,Survey conducted in West Bengal; includes case studies.,https://www.goodreads.com/book/show/1201680.Loved_and_Unloved
I is for India,"Prodeepta Das, Prodeepta Das","Picture Books, Geography, Cultural",3.73,37 ratings,5 reviews,"From Bollywood to Peacock, from Namaskar to Tea, this photographic alphabet is a celebration of India in all its vast and colourful diversity. Prodeepta Das explores India's customs, religions and culture, focusing both on the rhythms of the bustling cities, and on day-to-day village life. This stunningly photographed introduction to this unique and vibrant subcontinent has been updated with new images of today's India.",https://www.goodreads.com/book/show/26076107-i-is-for-india
Don’t Want Caste,"M.R. Renukumar, Abhirami Girija Sriram, Ravi Shanker, M.R. Renukumar","Fiction, Short Stories",4.02,43 ratings,7 reviews,"‘Why did the kanikonna blossom? It shouldn’t have, knowing that no one would pay it heed anyway.’ This anthology answers the question raised by a voice within it.

Selected from seven decades of dalit writing in Malayalam and presented in new translations by Abhirami Girija Sriram and N. Ravi Shanker, these twenty-three stories, farcical and magical, terse and baroque, domestic and picaresque, reveal that the disregarded laburnum in the forest has blazed with beauty all these years, and we should be the poorer for neglecting it.

‘When caste becomes your nickname, when it makes you an object of derision, and pervades your life as if it were omnipresent, as people say god is, there are embers in your heart that remain alive through a lifetime. These stories are about those undying embers, and about caste as a painful experience. There is no other way to understand, denounce and disapprove of caste’—Ambai",https://www.goodreads.com/book/show/36342049-don-t-want-caste
Divine Pleasures: Painting from India's Rajput Courts: The Kronos Collections,"Terence McInerney, Steven M. Kossak, Navina Najat Haidar, Terence McInerney","Art, History",4.67,6 ratings,0 reviews,"This splendidly illustrated publication features over 90 important paintings from the predominantly Hindu Rajput tradition of Indian painting, and are highlights from the Kronos Collection, one of the finest holdings of Indian art. These remarkable works—most of them published and illustrated here for the first time—were painted between the 16th and 18th centuries for the Indian royal courts in Rajastan and the Punjab Hills. Many of the paintings are characterized by their brilliant colors and vivid depictions of scenes from Hindu epics, mystical legends, and courtly life. Along with an informative entry for every work and a personal essay by expert and collector Steven M. Kossak, the book contains an extensive essay by Terence McInerney that outlines the history of Indian painting, with a special emphasis on the Rajput courts, and provides an overview of the subject with fresh insights and interpretations.",https://www.goodreads.com/book/show/27248533-divine-pleasures
"Eminent Historians: Their Technology, Their Line, Their Fraud","Arun Shourie, Arun Shourie","History, Nonfiction, India, Politics, Indian Literature, Hinduism, Historical",4.28,595 ratings,73 reviews,"Review of major western historians of oriental tradition, particularly India",https://www.goodreads.com/book/show/651154.Eminent_Historians
Chloe in India,"Kate Darnton, Kate Darnton","Middle Grade, Realistic Fiction, Friendship, Childrens, Juvenile, Travel, India",3.77,131 ratings,34 reviews,"A poignant and delightful story involving class, race, social customs, and a unique friendship that questions them all.
 
Though they’re divided by class, language, appearance—you name it—Chloe and Lakshmi have a lot in common. Both girls are new to Class Five at Premium Academy in New Delhi, India, and neither seems to fit in. But they soon discover how extraordinary an ordinary friendship can be and how celebrating our individuality can change the world.


""Whether describing the heat of a Delhi summer or the emotions of a homesick preteen in a strange land, Darnton gets the details right, bringing characters and story to life and also educating readers about the economic discrepancies rampant in India. Blonde American Chloe's perspective gives Western readers a way into this tale of inequality in a foreign culture.""-- Kirkus 

""A solid multicultural offering for middle grade collections.""-- SLJ 


""The heart of the story—standing up for others, despite social or economic class—can offer a good discussion for readers and hopefully get them thinking about those around them.""-- Booklist 

""An informed and informative work of fiction that incorporates eye- opening facts about poverty and social systems outside of the United States while never losing the protagonist’s authentic and relatable voice. Evocative in setting, sympathetic in character, and noble in intent, this story is for armchair travelers and seekers of fairness and friendship.""-- The Bulletin",https://www.goodreads.com/book/show/25387415-chloe-in-india
The Way I See It: A Gauri Lankesh Reader,"Gauri Lankesh, Chandan Gowda, Gauri Lankesh","India, Feminism, Nonfiction, Journalism",4.40,62 ratings,9 reviews,"DC Books and Navayana are proud to announce The Way I See It: A Gauri Lankesh Reader. It takes an assassination these days for us to sit up, get the full measure of the life and work of a person, and cherish her for it. A late start, in the grisliest sense. Yet, two years before her killing, Gauri Lankesh wrote: “No one knows who will gain materially by Kalburgi’s death. But it is clear that it is the right-wing fascist forces that will gain ideologically when reformist voices such as Basavanna’s and Kalburgi’s are brutally and fatally shut down. Ideas, however, never die.”

The prospect of getting her own name on this list did not deter her. A selfish silence that values personal comfort over facing down bullies was never an option. We are left with her ideas, her words—like with Basava and Kalburgi. As a journalist and social activist, Gauri Lankesh (1962–2017) joined the battle against not just Hindutva but all forms of bigotry and obscurantism. As the editor of Gauri Lankesh Patrike, a major political weekly in Kannada, she hosted critical discussions on a range of compelling social, cultural and political issues. Activists from different spheres of social struggle found a ready ally in her.

The life and work of Gauri inspire those who still care to speak the truth, especially conveying it to power. Hence this reader compiled by Chandan Gowda, a scholar-translator who had been her friend for over two decades. The Way I See It collects the best of Gauri’s writings translated from Kannada, her work in English, as well as the remembrances of people who knew her well, each in their own way.

Says Chandan Gowda, “The book brings together select political and cultural writings of the courageous activist-journalist. Published over the last two decades, these writings, many of which were originally written in Kannada, offer a rich introduction to her varied political commitments and cultural interests. Her political journalism reveals a constant concern for the fate of India’s democracy and an unswerving passion for social justice. Gauri’s essays in the autobiographical mode also illustrate the affection and seriousness she brought to human relationships.”

Kavitha Lankesh, whose kind permission made this work possible, says: “Anyone who cherishes and respects India’s diversity will find this book valuable. India belongs not just to the socially privileged classes but to its marginalized sections as well: women, Muslims, Dalits, tribals, among others. If we aspire that our children live to respect the many voices of our country, people like Gauri should be heard.”",https://www.goodreads.com/book/show/36477816-the-way-i-see-it
Ka: Stories of the Mind and Gods of India,"Roberto Calasso, Roberto Calasso","Mythology, India, Fiction, Philosophy, Religion, Spirituality, Hinduism, Italian Literature, Literature, Italy",4.13,"1,038 ratings",106 reviews,"With the same narrative fecundity and imaginative sympathy he brought to his acclaimed retelling of the Greek myths, Roberto Calasso plunges Western readers into the mind of ancient India. He begins with a mystery: Why is the most important god in the Rg Veda, the oldest of India's sacred texts, known by a secret name--""Ka,"" or Who?

What ensues is not an explanation, but an unveiling. Here are the stories of the creation of mind and matter; of the origin of Death, of the first sexual union and the first parricide. We learn why Siva must carry his father's skull, why snakes have forked tongues, and why, as part of a certain sacrifice, the king's wife must copulate with a dead horse. A tour de force of scholarship and seduction, is irresistible.",https://www.goodreads.com/book/show/163014.Ka
The Bombay Prince,"Sujata Massey, Sujata Massey","Mystery, Historical Fiction, India, Fiction, Historical, Historical Mystery, Mystery Thriller, Audiobook, Crime, Asia",3.96,"9,365 ratings","1,053 reviews","India’s only female lawyer, Perveen Mistry, is compelled to bring justice to the family of a murdered female Parsi student just as Bombay’s streets erupt in riots to protest British colonial rule. Sujata Massey is back with this third installment to the Agatha and Mary Higgins Clark Award-winning series set in 1920s Bombay.

November, 1921. Edward VIII, Prince of Wales and future ruler of India, is arriving in Bombay to begin a four-month tour. The Indian subcontinent is chafing under British rule, and Bombay solicitor Perveen Mistry isn’t surprised when local unrest over the royal arrival spirals into riots. But she’s horrified by the death of Freny Cuttingmaster, an eighteen-year-old female Parsi student, who falls from a second-floor gallery just as the prince’s grand procession is passing by her college.

Freny had come for a legal consultation just days before her death, and what she confided makes Perveen suspicious that her death was not an accident. Perveen, who strongly identified with Freny—another young Parsi woman fighting hard against the confines of society’s rules and expectations—feels terribly guilty for failing to help her. Perveen steps forward to assist Freny’s family in the fraught dealings of the coroner’s inquest, and when Freny’s death is ruled a murder, Perveen knows she can’t rest until she sees justice done. But Bombay is erupting: as armed British secret service march the streets, rioters attack anyone with perceived British connections and desperate shopkeepers destroy their own wares so they will not be targets of racial violence. Can Perveen help a suffering family when her own is in danger?",https://www.goodreads.com/book/show/55296952-the-bombay-prince
"Tales of the Punjab, Folklore of India","Flora Annie Steel, Flora Annie Steel","Fiction, Folk Tales, Short Stories",3.53,66 ratings,7 reviews,"Many of the tales in this collection appeared either in the Indian Antiquary, the Calcutta Review, or the Legends of the Punjab. A table of contents is included.
Nisyros Publishers has a proud history of publishing high quality and rare titles.",https://www.goodreads.com/book/show/23381818-tales-of-the-punjab-folklore-of-india
The Republic of Reason: Words They Could Not Kill,"Narendra Dabholkar, Govind Pansare, M.M. Kalburgi, Narendra Dabholkar",Nonfiction,3.85,13 ratings,2 reviews,Selected writings of three activists who were shot dead by unknown assailants over the past few years.,https://www.goodreads.com/book/show/30621384-the-republic-of-reason
Sandalwood and Carrion: Smell in Indian Religion and Culture,"James M. McHugh, James M. McHugh","History, Spirituality, India",4.29,17 ratings,2 reviews,"James McHugh offers the first comprehensive examination of the concepts and practices related to smell in pre-modern India. Drawing on a wide range of textual sources, from poetry to medical texts, he shows the significant religious and cultural role of smell in India throughout the first millennium CE.

McHugh describes the arts of perfumery developed in royal courts, temples, and monasteries, which were connected to a trade in exotic aromatics. Through their transformative nature, perfumes played an important part in every aspect of Indian life from seduction to diplomacy and religion. The aesthetics of smell dictated many of the materials, practices, and ceremonies associated with India's religious culture. McHugh shows how religious discourses on the purpose of life emphasized the pleasures of the senses, including olfactory experience, as valid ends in themselves. Fragrances and stenches were analogous to certain values, aesthetic or ethical, and in a system where karmic results often had a sensory impact-where evil literally stank-the ethical and aesthetic became difficult to distinguish. Through the study of smell, McHugh strengthens our understanding of the vital connection between the theological and the physical world.

Sandalwood and Carrion explores smell in pre-modern India from many perspectives, covering such topics as philosophical accounts of smell perception, odors in literature, the history of perfumery in India, the significance of sandalwood in Buddhism, and the divine offering of perfume to the gods.",https://www.goodreads.com/book/show/13690417-sandalwood-and-carrion
Muslim League Attack on Sikhs and Hindus in the Punjab 1947,"Gurbachan Singh Talib, Ram Swarup, Gurbachan Singh Talib",History,4.44,27 ratings,9 reviews,"The volume in hand is a reprint of an old book compiled in 1947 by Sardar Gurbachan Singh Talib, Principal of the Lyallpur Khalsa College, Jullundur, and published in 1950 by the Shiromani Gurdwara Parbandhak Committee (SGPC). It records the story of 7-million Hindus and Sikhs who were uprooted from their homes in the West Punjab, the North-Western Frontier, Sind and parts of Kashmir. It tells the story of political parleys that preceded this event, their inevitable failure, and the barbarity that immediately followed - barbarity that had elements of pre-planning. The book records the atrocities of this period - the carnage, killings, abductions and forced conversions that took place particularly in 194 6-47, forcing Hindus and Sikhs to leave their hearths and homes and start on the ""biggest mass migration of humanity,"" as the author describes it.",https://www.goodreads.com/book/show/40815513-muslim-league-attack-on-sikhs-and-hindus-in-the-punjab-1947
Whisper of the Moon Moth,"Lindsay Jayne Ashford, Lindsay Jayne Ashford","Historical Fiction, Fiction, Historical, Romance, India, Audiobook, Mystery, Coming Of Age, Book Club, Biographical Fiction",4.06,"5,156 ratings",255 reviews,"From the author of The Color of Secrets and The Woman on the Orient Express comes a poignant novel inspired by the Hollywood legend—and the secrets of—actress Merle Oberon, famous for playing Cathy to Laurence Olivier’s Heathcliff in the film Wuthering Heights.
For nineteen-year-old Estelle Thompson, going to the cinema is more than a way to pass the time…it’s a way out. In 1931 in Calcutta, Anglo-Indian girls like Estelle are considered half-breeds, shunned by both English and Indian society. Her only escape is through the silver screen, where she can forget the world around her.
When Estelle catches the eye of a dashing American heir with connections to a major motion-picture studio, he also captures her heart. Soon, Estelle has a one-way ticket to London and a recommendation for a screen test.",https://www.goodreads.com/book/show/34919181-whisper-of-the-moon-moth
The Ocean of Story: Fairy Tales from India,"Caroline Ness, Neil Philip, Caroline Ness","Fairy Tales, Collections, Picture Books, Fantasy, Childrens",3.91,22 ratings,8 reviews,"A twelfth-century Sanskrit parallel to Hans Christian Andersen's ""The Princess and the Pea"" is just one of the surprises in this unusual collection of fairy tales from the Indian subcontinent. There are animal fables that recall both Aesop and Uncle Remus, and long wonder tales with all the strange enchantment of the Arabian Nights. Wily peasants, scheming rajahs, and saintly brahmans mingle in stories full of spice and wit. Luck and fate are the chief concerns, but magic and bravery play their part as well.
These nineteen stories have been selected with an introduction and notes by folklorist Neil Philip, and retold for today's children by Caroline Ness. Jacqueline Mair's richly detailed illustrations draw on her experience travelling and studying in India to produce a book that is vibrant with life and full of the scents and colors of India.",https://www.goodreads.com/book/show/1859823.The_Ocean_of_Story
Path of the Parivar: Articles on Gujarat and Hindutva,"Mukul Dube, Mukul Dube",N/A,4.00,2 ratings,0 reviews,"The articles in this book have their roots in recent events. Their theme is the carnage in Gujarat in 2002 and the physical and intellectual savagery of the Sangh Parivar.

They look at how the Sangh Parivar systematically distorts history, works against the Constitution of the Republic of India and throws into the waste bin all those ideas of civilization that have arisen after mediaeval times and on which all modern societies are based.

The author has drawn on published reports to show how the leaders of the Sangh Parivar routinely use hedging, deception and outright lies to pursue their vicious ends.",https://www.goodreads.com/book/show/38622902-path-of-the-parivar
Myths and Symbols in Indian Art and Civilization,"Heinrich Robert Zimmer, Joseph Campbell, Heinrich Robert Zimmer","Mythology, India, Art, History, Religion, Nonfiction, Philosophy, Anthropology, Spirituality, Hinduism",4.27,398 ratings,34 reviews,"A landmark work that demystifies the rich tradition of Indian art, Myths and Symbols in Indian Art and Civilization analyzes key motifs found in legend, myth, and folklore taken directly from the Sanskrit. It provides a comprehensive introduction to visual thinking and picture reading in Indian art and thought. Ultimately, the book shows that profound Hindu and Buddhist intuitions on the riddles of life and death are universally recognizable.",https://www.goodreads.com/book/show/537102.Myths_and_Symbols_in_Indian_Art_and_Civilization
The Mission House,"Carys Davies, Carys Davies","Fiction, India, Contemporary, Literary Fiction, Historical Fiction, Book Club, Travel, Novels, Historical, Audiobook",3.79,"1,815 ratings",319 reviews,"In The Mission House, Hilary Byrd flees his demons and the dark undercurrents of contemporary life in England for a former British hill station in south India. Charmed by the foreignness of his new surroundings and by the familiarity of everything the British have left behind, he finds solace in life’s simple pleasures, travelling by rickshaw around the small town with his driver Jamshed and staying in a mission house beside the local presbytery where, after a chance meeting, the Padre and his adoptive daughter Priscilla take Hilary under their wing.

The Padre is concerned for Priscilla’s future, and as Hilary’s friendship with the young woman grows, he begins to wonder whether his purpose lies in this new relationship. But religious tensions are brewing and the mission house may not be the safe haven it seems.",https://www.goodreads.com/book/show/54304081-the-mission-house
"Now, Returned to India","Amar Vyas, Amar Vyas",N/A,3.23,106 ratings,14 reviews,"Moving back to India was the last thing on Amol Dixit's mind when he led a carefree life in Chicago. But one day, he found himself sleeping on the streets of Mumbai.

Now, Returned to India is a Back-to-Rags story of a Amol Dixit, a NRI (NonResident Indian) who interviews for a job that he doesn't really need,and relocates to India in haste. A series of missteps that follow throw his life in turmoil and cost him the woman he loves. Amol learns the hard way that living in India is no cakewalk, but inspite of these challenges, he decides to stay. And just when his life hits rock bottom, GB enters his life and helps him discover what it really means to be a NRI.

NRI: Now, Returned to India, is the first book in a four part fiction series that deals with the life of Amol Dixit and is the author's debut novel. It was shortlisted by DNA- Hachette in India for the “Hunt for the Next Bestseller” competition in 2014.",https://www.goodreads.com/book/show/23173677-now-returned-to-india
The Emerging Hindutva Force: The Ascent of Hindu Nationalism,"Prakash Louis, Prakash Louis",N/A,3.00,1 rating,1 review,"The demolition of the Babri Masjid at Ayodhya and the communal riots that followed after that, the increase in the atrocities on the minorities, the coming to power of the Bharatiya Janata Party (BJP), the attempt to review the Constitution, etc. are considered the real threat to the Indian nation and society.

This book goes much further and deeper and attempts to trace the development of the brahminical Communal Nationalism under the guise of Hindu Nationalism. Prakash Louis endeavors to identify the real agenda, the real face and force behind the nomenclature Hindutva.

He clearly points out that the saffron wave is not a phenomenon of the 1980s but its origin could be traced to the 1930s, that is, even before the attainment of Independence.

Prakash Louis judiciously highlights the fact that in a period of societal and national crisis, the Sangh Parivar has projected itself to be the defender of the nation and the society. He locates the ascent of the brahminical communal nationalism in the broader socio-cultural, political and economic crisis that is engulfing the state and the society.

He argues forcefully that in the final analysis it is the attempt by the brahminical communal forces to maintain their hegemony and monopoly over the citizens of this ancient country especially over the Dalits, Tribals, women, and the most backward castes.",https://www.goodreads.com/book/show/38623081-the-emerging-hindutva-force
Farthest Field: An Indian Story of the Second World War,"Raghu Karnad, Raghu Karnad","History, India, Nonfiction, War, World War II, Biography, Indian Literature, Military History, Biography Memoir, Memoir",3.89,559 ratings,107 reviews,"A brilliantly conceived nonfiction epic, a war narrated through the lives and deaths of a single family.

The photographs of three young men had stood in his grandmother’s house for as long as he could remember, beheld but never fully noticed. They had all fought in the Second World War, a fact that surprised him. Indians had never figured in his idea of the war, nor the war in his idea of India. One of them, Bobby, even looked a bit like him, but Raghu Karnad had not noticed until he was the same age as they were in their photo frames. Then he learned about the Parsi boy from the sleepy south Indian coast, so eager to follow his brothers-in-law into the colonial forces and onto the front line. Manek, dashing and confident, was a pilot with India’s fledgling air force; gentle Ganny became an army doctor in the arid North-West Frontier. Bobby’s pursuit would carry him as far as the deserts of Iraq and the green hell of the Burma battlefront.

The years 1939–45 might be the most revered, deplored, and replayed in modern history. Yet India’s extraordinary role has been concealed, from itself and from the world. In riveting prose, Karnad retrieves the story of a single family—a story of love, rebellion, loyalty, and uncertainty—and with it, the greater revelation that is India’s Second World War.

narrates the lost epic of India’s war, in which the largest volunteer army in history fought for the British Empire, even as its countrymen fought to be free of it. It carries us from Madras to Peshawar, Egypt to Burma—unfolding the saga of a young family amazed by their swiftly changing world and swept up in its violence.",https://www.goodreads.com/book/show/23316519-farthest-field
Purple Lotus,"Veena Rao, Veena Rao","Fiction, India, Womens Fiction, Literary Fiction, Indian Literature, Adult Fiction, Contemporary, Adult",4.04,815 ratings,111 reviews,"Tara moves to the American South three years after her arranged marriage to tech executive Sanjay. Ignored and lonely, Tara finds herself regressing back to childhood memories that have scarred her for life. When she was eight, her parents had left her behind with her aging grandparents and a schizophrenic uncle in Mangalore, while taking her baby brother with them to make a new life for the family in Dubai.

Tara’s memories of abandonment and isolation mirror her present life of loneliness and escalating abuse at the hands of her husband. She accepts the help of kind-hearted American strangers to fight Sanjay, only to be pressured by her patriarchal family to make peace with her circumstances. Then, in a moment of truth, she discovers the importance of self-worth—a revelation that gives her the courage to break free, gently rebuild her life, and even risk being shunned by her community when she marries her childhood love, Cyrus Saldanha.

Life with Cyrus is beautiful, until old fears come knocking. Ultimately, Tara must face these fears to save her relationship with Cyrus—and to confront the victim-shaming society she was raised within.

Intimate and deeply moving, is the story of one woman’s ascension from the dark depths of desolation toward the light of freedom.",https://www.goodreads.com/book/show/54662334-purple-lotus
Tell Me More About India,"Swarn Khandpur, Swarn Khandpur",N/A,0.00,0 ratings,0 reviews,"Which flower has 'threads of gold'? Where is the 'looting of the pot' practised? How was the Great Temple built? When were rockets first used for military purpose?

Intriguing answers to all these and much more await the enquiring reader as you unfold the pages of this fascinating book on India... one of the most ancient and captivating civilizations of the world.

Take a voyage of discovery and unravel the myriad secrets of the people and culture of this mystic land. For to know India is to celebrate something eternal in life and art!",https://www.goodreads.com/book/show/20554336-tell-me-more-about-india
"Communalism, Caste and Hindu Nationalism: The Violence in Gujarat","Ornit Shani, Ornit Shani","India, Nonfiction, Politics",3.67,18 ratings,1 review,"Belligerent Hindu nationalism, accompanied by recurring communal violence between Hindus and Muslims, has become a compelling force in Indian politics over the last two decades.

Ornit Shani's book examines the rise of Hindu nationalism, asking why distinct groups of Hindus, deeply divided by caste, mobilised on the basis of unitary Hindu nationalism, and why the Hindu nationalist rhetoric about the threat of the impoverished Muslim minority was so persuasive to the Hindu majority.

Using evidence from communal violence in Gujarat, Shani argues that the growth of communalism was not simply a result of Hindu-Muslim antagonisms, but was driven by intensifying tensions among Hindus, nurtured by changes in the relations between castes and associated state policies. These, in turn, were frequently displaced onto Muslims, thus enabling caste conflicts to develop and deepen communal rivalries.

The book offers a challenge to previous scholarship on the rise of communalism, which will be welcomed by students and professionals.",https://www.goodreads.com/book/show/1682069.Communalism_Caste_and_Hindu_Nationalism
Postdate: Photography and Inherited History in India,"Jodi Throckmorton, Atreyee Gupta, Latika Gupta, Jodi Throckmorton",Photography,4.33,3 ratings,1 review,"Two generations after the exultation of Independence and the concurrent horrors of Partition, contemporary artists mine the uneasy history of photography in India as a means to challenge outmoded narratives, share hidden stories, and make personal connections with tradition. Taking history into their own hands, figures such as Nandan Ghiya, Gauri Gill, Jitish Kallat, Annu Palakunnathu Matthew, Madhuban Mitra and Manas Bhattacharya, Pushpamala N., Raqs Media Collective, Vivan Sundaram, and Surekha draw on a diverse range of sources, from ethnographic photographs made at the height of the British occupation to hand-painted studio portraits and stills from Bollywood movies. Weighing the influence of the global against the draw of the local, these artists embrace tradition and innovation as covalent rather than competitive forces. Marking the US debut of several of the featured artists, Photography and Inherited History in India deepens our understanding of the legacy of colonialism and celebrates new and socially engaged modes of image-making in South Asia.

Published in association with the San Jose Museum of Art",https://www.goodreads.com/book/show/23453207-postdate
Erotic Stories for Punjabi Widows,"Balli Kaur Jaswal, Balli Kaur Jaswal","Fiction, Book Club, Romance, Audiobook, Contemporary, India, Adult, Chick Lit, Mystery, Adult Fiction",3.93,"110,799 ratings","11,595 reviews","A lively, sexy, and thought-provoking East-meets-West story about community, friendship, and women’s lives at all ages—a spicy and alluring mix of Together Tea and Calendar Girls.

Every woman has a secret life . . .

Nikki lives in cosmopolitan West London, where she tends bar at the local pub. The daughter of Indian immigrants, she’s spent most of her twenty-odd years distancing herself from the traditional Sikh community of her childhood, preferring a more independent (that is, Western) life. When her father’s death leaves the family financially strapped, Nikki, a law school dropout, impulsively takes a job teaching a ""creative writing"" course at the community center in the beating heart of London’s close-knit Punjabi community.

Because of a miscommunication, the proper Sikh widows who show up are expecting to learn basic English literacy, not the art of short-story writing. When one of the widows finds a book of sexy stories in English and shares it with the class, Nikki realizes that beneath their white dupattas, her students have a wealth of fantasies and memories. Eager to liberate these modest women, she teaches them how to express their untold stories, unleashing creativity of the most unexpected—and exciting—kind.

As more women are drawn to the class, Nikki warns her students to keep their work secret from the Brotherhood, a group of highly conservative young men who have appointed themselves the community’s ""moral police."" But when the widows’ gossip offers shocking insights into the death of a young wife—a modern woman like Nikki—and some of the class erotica is shared among friends, it sparks a scandal that threatens them all.",https://www.goodreads.com/book/show/32075853-erotic-stories-for-punjabi-widows
Bowling Through India,"Justin Brown, Justin Brown","Travel, Nonfiction",3.85,52 ratings,7 reviews,"A blokes' weekend away. Yarns, jokes, sledging . . . The usual guy-time thing, right?

But for five Kiwi chaps - a high-country farmer, a radio DJ, a businessman, a photographer and a shoestring traveller nicknamed Blanket Boy - things get a bit more extreme when they decide to go to India. To play cricket. From Kolkata to Agra, Darjeeling to Delhi, they take to the pitch in the weirdest of locations to face off against kids who can bat and bowl like demons. Along the way the Black Craps, as they name their team, learn about life, love, death, compassion and the fascination of India.

A book about travel, humour, mateship and the love of cricket that unites people whatever their age, race and station, Bowling Through India is an endearing and affecting read.",https://www.goodreads.com/book/show/18775002-bowling-through-india
Wages of Violence: Naming and Identity in Postcolonial Bombay.,"Thomas B. Hansen, Thomas B. Hansen",N/A,0.00,0 ratings,0 reviews,"When Bombay changed its name to Mumbai in 1995, it was the culmination of a long process that transformed India's primary symbol of modernity and cultural diversity into a site of intense ethnic conflict and violent nationalism. Wages of Violence is a startling account of how the city's atmosphere, dominant public languages, and power structures have changed since the 1960s.


The book centers on how Shiv Sena, a militant Hindu movement, has advanced a new, ''plebeian'' political culture and has undermined democratic rule in India's premier city. Drawing on a large body of archival material and conversations with people from all walks of life, Thomas Blom Hansen paints a vivid picture of this dynamic and violent movement.


Challenging conventional views of recent trends in Indian politics, Hansen shows that the xenophobic public culture of today's Mumbai has deep roots in the region's history and its contested identities. We are also given revealing insights into the city's Muslim communities and the authorities' understanding and control of the ethno-religious subcultures in the city. Hansen argues cogently that Shiv Sena's success represents the violent possibilities of the ''vernacularization'' of democracy in India. Unfolding at a juncture where the globalization of India's economy is having a deepening impact on the lives of ordinary people, this is a story that resonates with the directions urban growth is taking both elsewhere in India and beyond.",https://www.goodreads.com/book/show/9660801-wages-of-violence
Awkward Memoirs From Actual India,"Romi Moondi, Romi Moondi","Nonfiction, Memoir",2.88,90 ratings,13 reviews,"What is more colourful and enthralling than a visit to actual India?

Where cows roam the streets, where getting all naked to bathe in holy water's the norm, where cola tastes strangely spicy, and where men leer like no other men in the world.

Once I take you there, you'll feel everything I felt back then (embarrassment and all).

You'll also get to see the inner workings of an arranged marriage (planned and executed in a week), visit the Taj Mahal, and ride along the beaches of Mumbai on a magnificent steed.

And learn about the perils of over-eating.

Please take your malaria pills before downloading.

------
This 8,000-word set of memoirs follows the free 3,000-word ""Awkward Memoirs From Little India"", which readies your palette with an exploration of Toronto's Indian neighbourhood.

Other works by this author:

""The Book of Awful"" (a parody of the ""Book of Awesome"")---available now

""Un-Love Poems"" (a parody of the entire concept of heartfelt love poems; poets will hate it, readers may find themselves amused)---available in late September 2011

""Year of the Chick"" (a humorous novel with heart, about a quest to find love in a year to avoid arranged marriage)---available in October 2011",https://www.goodreads.com/book/show/12585219-awkward-memoirs-from-actual-india
Khairlanji: A Strange and Bitter Crop,"Anand Teltumbde, Anand Teltumbde",India,4.67,27 ratings,2 reviews,"On 29 September 2006, in Khairlanji, Maharashtra, Surekha Bhotmange and her daughter Priyanka Bhotmange were stripped, paraded naked, raped repeatedly and killed.

Surekha's sons Roshan and Sudhir were lynched.

The entire village was involved.

The four bodies were dumped into a canal. The Bhotmanges were Dalit. The Bhotmanges have been forgotten.

After all, two Dalits are murdered every day in India.

Anand Teltumbde reconstructs one of post-independence India's worst caste atrocities and tells us how and why Khairlanjis are always around us.",https://www.goodreads.com/book/show/7244103-khairlanji
Culture of Encounters: Sanskrit at the Mughal Court,"Audrey Truschke, Audrey Truschke","History, India, Nonfiction, Religion, Islam",2.68,87 ratings,12 reviews,"Culture of Encounters documents the fascinating exchange between the Persian-speaking Islamic elite of the Mughal Empire and traditional Sanskrit scholars, which engendered a dynamic idea of Mughal rule essential to the empire's survival. This history begins with the invitation of Brahman and Jain intellectuals to King Akbar's court in the 1560s, then details the numerous Mughal-backed texts they and their Mughal interlocutors produced under emperors Akbar, Jahangir (1605-1627), and Shah Jahan (1628-1658). Many works, including Sanskrit epics and historical texts, were translated into Persian, elevating the political position of Brahmans and Jains and cultivating a voracious appetite for Indian writings throughout the Mughal world.

The first book to read these Sanskrit and Persian works in tandem, recasts the Mughal Empire as a polyglot polity that collaborated with its Indian subjects to envision its sovereignty. The work also reframes the development of Brahman and Jain communities under Mughal rule, which coalesced around carefully selected, politically salient memories of imperial interaction. Along with its groundbreaking findings, certifies the critical role of the sociology of empire in building the Mughal polity, which came to irrevocably shape the literary and ruling cultures of early modern India.",https://www.goodreads.com/book/show/26633767-culture-of-encounters
